,sentiment,text
1754,1,Actually praying Calibraska comes out at midnight so I can buy it and listen before I have work tomorrow.
1755,1,Calibraska comes out tomorrow!! I'm so excited! Can't wait to hear it! #JackAndJack @JackJackJohnson @jackgilinsky  _URL 
1756,1,Calibraska comes out tomorrow..I'm gonna cry and turn up at the same time.
1757,1,Calibraska is 6th on the carts in Australia IM SO PROUD!! #CalibraskaEP @JackJackJohnson @jackgilinsky  _URL 
1758,1,Calibraska is 9th in Italy omg @JackJackJohnson @jackgilinsky we love you so much babes
1759,1,Calibraska is going to be on my phone tomorrow INSSNJSNSNSSN
1760,1,"""Calibraska is going to shoot to the top of the charts tomorrow morning, you just wait. Jack and Jack have come so far and I'm beyond proud."""
1761,1,Calibraska is in 8th place in Sweden rn let's get it to 1 #CalibrasksaEP @JackJackJohnson @jackgilinsky  _URL 
1762,1,Calibraska is so good omg &amp; It's 1st on the charts! I'm so proud of the boys they never fail to impress.
1763,1,Calibraska is the 3rd top thing trending on Twitter #CalibraskaEP #GetCalibraskaOniTunes @JackAndJackReal  _URL 
1764,1,Calibraska literally comes out tomorrow and I'm really excited to hear shallow love bc it was so good at sots
1765,1,Calibraska released for the 1st time 4hrs ago now it's out everywhere and #1 on the iTunes charts so proud of @JackJackJohnson @jackgilinsky
1766,1,"""Calibraska, the top album Friday on iTunes -ahead of major-label acts like Future, Jill Scott, Rihanna, and..  _URL """
1767,1,Friday night = listening to calibraska with my dog
1768,1,Fuck yes Calibraska is out tomorrow do you hear me screaming ! #CalibraskaEP
1769,1,Go and check out Calibraska!! (Warning: may or may not burn down your house from how fire it is.) #CalibraskaEP  _URL 
1770,1,"""I bet you on Friday, Calibraska is going to be trending"""
1771,1,I can already tell Calibraska is going to be worth the 7th month wait for music Jack and Jack have come so far I'm so excited #CalibraskaEP
1772,1,I have a three hour car dried tomorrow and CALIBRASKA is gunna be on repeat the whole time #CalibraksaEP
1773,1,I have to learn all the words to every song on Calibraska by November
1774,1,I just got Calibraska and I know I may be a little late but it's amazing
1775,1,"""I know what I'm doing the 24th, preoredering Calibraska by Jack and Jack!"""
1776,1,I may or may not have just screamed because Jack and Jack release Calibraska tomorrow
1777,1,"""I want it to be Friday and to listen to Calibraska, each day more proud of jack and jack"""
1778,1,I went and bought an iTunes card just for Calibraska on Thursday @JackJackJohnson @jackgilinsky #CalibraksaEP
1779,1,I'll have all the lyrics to Calibraska memorized by tomorrow i kid you not #CalibraskaEP @jackgilinsky @JackJackJohnson
1780,1,I'll make my friends listening to Calibraska when I back to school on monday #CalibraskaEP
1781,1,I'm emotional calibraska is tomorrow and I can't get it ughh h8 life
1782,1,I'm going out for breakfast tomorrow and I'm going to tell everyone I see to buy Calibraska on iTunes @JackJackJohnson
1783,1,I'm gonna be so pissed if I end up missing the release of Calibraska tomorrow
1784,1,I'm so excited to spend my day tomorrow listening to Calibraska and Not An Apology
1785,1,If One of the jacks follow me today..Tomorrow I will go outside blasting CALIBRASKA anywhere I go #CalibraskaEP
1786,1,It's 4 am and i've just realised that Calibraska is out tomorrow. Oh.
1787,1,"""It's been 5 years of one direction, Glozell is gonna be a mom, Calibraska comes out tomorrow.. What a good day"""
1788,1,"""Just a few hours ago Calibraska was 17th in Italy, and now it's 6th omg!! #CalibraskaEP Jack and jack are so talented!!"""
1789,1,Just woke up and Calibraska is already 16th in the UK! I need to buy it asap  _URL 
1790,1,Literally planning to go to the movies just so I can see the dell commercial and scream ITS JACK AND JACK! BUY CALIBRASKA ON THE 24TH!!
1791,1,My whole family is gonna jam out to calibraska tomorrow in the car #CalibraskaEP
1792,1,Not An Apology and Calibraska both come out on the 24th. I'm so excited @JackJackJohnson @jackgilinsky @BeaMiller
1793,1,Pre-Oder Available For Calibraska on July 24!! I'll order it right a way as well should everyone else! #CalibraskaEP
1794,1,Sat on the beach blasting out Calibraska #Dope
1795,1,"""So Calibraska which be fully released on the 24th! A whole week earlier, aren't we lucky!"""
1796,1,"""So tomorrow when Calibraska comes out, everyone go get it and make it go to number 1! #CalibraskaEP"""
1797,1,The only thing that's made me excited and happy about Friday is that Calibraska is released
1798,1,This is going to be me tomorrow while I listen to Calibraska. #CalibraskaEP  _URL 
1799,1,Tomorrow will be the best day of my life. Calibraska and Vidcon I've never been so happy
1800,1,What's tomorrow?that's right the day my boys Jack and Jack release Calibraska and we're all gonna die because we're not ready
1801,1,When I get to my mom's house on Sunday I'm going to force her to listen to Calibraska just for Jack and Jack's sake
1802,1,When I heard California on Calibraska for the 1st time my mouth was in to wide of an O from my amazement that my band from my braces broke
1803,1,Woke up for the 2nd day in a row with Calibraska still being number 1. Proud is an understatement
1804,1,calibraska is going number one tomorrow or I'm suing. jack and jack deserve it so much.
1805,1,"""focus on the fact that we have to get Calibraska to #1 tomorrow, not on petty drama lol"""
1806,1,gonna lay out in the sun and listen to CALIBRASKA all day
1807,1,i am going to listen to Calibraska on repeat on my flight tomorrow
1808,1,i may or may not be crying as i listen to calibraska for the 1037292947291 time bc of how proud i am of jack and jack ((-':
1809,1,im promoting the hell out of calibraska tomorrow. we are getting jack and jack to #1
1810,1,jack and jack better perform some of the songs from calibraska tomorrow
1811,1,listening to Calibraska tomorrow for i have a 5 hour car ride so i should learn all the lyrics by then @JackJackJohnson @jackgilinsky
1812,1,listening to calibraska for probably the 17th time today :)) #CalibraskaEP @JackJackJohnson @jackgilinsky  _URL 
1813,1,thank you jack and jack for putting out calibraska tomorrow when I'm fucking broke
1814,1,wait if it's 2:44am here in England that means CALIBRASKA IS OUT TOMORROW ASDFKSJHABAISHEBS
1815,2,@JackJackJohnson @jackgilinsky I'm so excited for the August 8th Chicago show and to hear calibraska live oh my goodness
1816,2,"""@JackJackJohnson @jackgilinsky Omg! I can't wait Calibraska is coming out tomorrow. I can't wait, to get it."""
1817,2,Calibraska tomorrow I am so excited it's going to be amazing  _URL 
1818,2,I can't even explain how excited I am for Calibraska. Like I don't know if I can wait through tomorrow for it.
1819,-1,"""#Thisweek Whoever decided Carly Fiorina needed a """"makeover"""",sadly, may have cost her the election."""
1820,-1,.@andrewrsorkin's dose of Carly Fiorina reality may be the most devastating one yet:  _URL 
1821,-1,@DrMartyFox @learjetter @marklevinshow @IngrahamAngle IF CARLY FIORINA IS ON TICKET I STAY HOME 1ST time in LIFE! She's just a #JOKE spoiler
1822,-1,"""@chucktodd sure, chuck, waste another mtp w/ carly fiorina gov brown 2nd half,&amp; you're concerned about his take on clinton??"""
1823,-1,Carly Fiorina fails to understand our 1st Amendment Freedom of Religion goes with us everywhere. In an interview..  _URL 
1824,-1,"""Carly Fiorina is in danger of missing the top 10 debate AGAIN: CNN criteria: 12th place, 1.9%. Post first-debate polls: 7th place, 5.0%."""
1825,-1,Carly Fiorina may have shined in Jr debate but ask all those HP emploees she laid off to appease stock price for shareholders of HP.
1826,-1,Carly Fiorina seems to think that 12 year old girls shouldn't be given the HPV vaccine. She may think it's only for girls. Michael Douglas!
1827,-1,Carly Fiorina should probably learn what 'organ harvesting' actually is if she's going to use the term on the Sunday morning talk shows.
1828,-1,"""Cyber-squatter accuses Carly Fiorina of wishing she'd laid off 30,00 employees more quickly | PolitiFact  _URL """
1829,-1,"""I could swear Carly Fiorina is that 6th grade teacher who beat me with a """"don't end a sentence with a preposition.""""  _URL """
1830,-1,"""If Carly Fiorina ran the US the way she ran HP, we'd be doomed -  _URL """
1831,-1,MSNBC: Carly Fiorina may have a hard time making it to the next GOP debate despite climbing up in the polls:  _URL 
1832,-1,"""PS: the Supreme Court couldn't overturn the 14th amendment anyway, Carly Fiorina.. #meetthepress #figureitout #dumbass #dobetterbywomen"""
1833,-1,So Carly Fiorina is going to crash and burn. @conserphilosofy #WakeUpAmerica ..NEXT..  _URL 
1834,-2,"""Carly Fiorina is a sad excuse for a successful woman. she may be a former CEO, and that's great, but her politics are fucked up big time."""
1835,-2,"""Carly Fiorina is telling people in NH they should be """"incenting"""" teachers. It may be a word, but she still sounds like an idiot"""
1836,0,#EDsummit15 is an opportunity for candidates like Carly Fiorina to flesh out education platforms for the 1st time:  _URL 
1837,0,"""#HP Fiorina may find center stage uncomfortable: Republican presidential candidate Carly Fiorina, the former H..  _URL """
1838,0,"""#fb Fiorina blasts Clinton, asks why Trump is MIA: Republican hopeful Carly Fiorina said Monday that she..  _URL  #news"""
1839,0,#style #news Republican presidential hopeful Carly Fiorina said Sunday that she would oppose a governm..  _URL  #NY #DC
1840,0,""".@KristinFisher @foxandfriends @CarlyFiorina @GOP @CNN Carly Fiorina, winning the Presidency as the 1st Woman President is a DEM. NIGHTMARE."""
1841,0,@CNN If Carly Fiorina is left out of the upcoming debate it may and possibly will backfire on CNN. Trump is not influencing CNN is he?
1842,0,"""@CNNPolitics @GOP Reset the criteria - make it FAIR. Let Carly Fiorina debate on """"Main Stage"""" on September 16th #Carly2016 @CarlyFiorina"""
1843,0,"""@OANN Y does Carly Fiorina want to be president? To be president, or to be the 1st woman president? Her ego as big as the Donald's?"""
1844,0,@RandomMedley @BarTGila @thinkprogress yep lets put Carly Fiorina in the WH &amp; the ladies who run March for Life on the Supreme Court. Right?
1845,0,"""@pburrows Hi, I'm with KPCC-NPR in LA. Are you available to be on @AirTalk Tues. to discuss Carly Fiorina? Are you following her race?"""
1846,0,"""A search of """"cnn debate"""" on Twitter only returns links to news about how Carly Fiorina may not make it into the next debate. *yawn* Boring.."""
1847,0,"""Anyone saying they're supporting #HillaryClinton b/c """"it's time for a woman President"""" is LYING unless their 2nd choice is Carly Fiorina.#p2"""
1848,0,"""August 17, 2015 Presidential Candidate Carly Fiorina at the Iowa State Fair..  _URL """
1849,0,CNN Revises Debate Criteria In Possible Boost To Carly Fiorina: CNN announced on Tuesday that it would ..  _URL  #media
1850,0,"""CNN amends debate criteria, Carly Fiorina may get in - CNN has modified its standards for who qualifies for the su..  _URL """
1851,0,"""CNN changes criteria for GOP debate, likely sending Carly Fiorina to prime time: On Tuesday, CNN changed the ..  _URL """
1852,0,"""CNN: Fiorina on vaccinations: 'When in doubt, it is always the parents' choice': Carly Fiorina on Thursday pre..  _URL """
1853,0,Carly Fiorina campaign on fire as she surges up to 3rd:  _URL  #tcot #carly2016  _URL 
1854,0,"""Carly Fiorina fights back against HP layoff claims, says she doubled size of company  _URL  via @PolitiFact"""
1855,0,"""Carly Fiorina isn't the 1st person 2 Xpose #HillaryClinton as Corrupt Liar, but it seems the press only cares 2 give a women any PC coverage"""
1856,0,Carly Fiorina may find center stage uncomfortable - Republican presidential candidate Carly Fiorina pauses as she ..  _URL 
1857,0,Carly Fiorina may not be joining the next debate - Carly Fiorina may not be considered to join the next debate due..  _URL 
1858,0,Carly Fiorina on the 2nd Amendment  _URL  Atta Girl .Hildogs worst nightmare
1859,0,Carly Fiorina says no to challenging the Constitution or 14th amendment &amp; does not support deportation.  _URL 
1860,0,Carly Fiorina wants special treatment. The criteria was published may 20. She didn't cut it so there's that.
1861,0,"""Carly Fiorina, Gaining in Polls, Moves to Secure Spot in 2nd G.O.P. Debate: Mrs. Fiorina, the former Hewlett-P..  _URL """
1862,0,"""Carly Fiorina, forced out by the HP board on February 9th 2005. """"Weakest link style of management"""" -David W. Packard  _URL """
1863,0,"""Carly Fiorina: Unlike Hillary Clinton, I didn't do 'photo ops' with world leaders - Washington Times  _URL """
1864,0,"""Carly Fiorina: now 3rd/4th place in most IA polling, not going to be allowed into the CNN debate because LOL MAY/JUNE POLLING MATTERS."""
1865,0,Carly fiorina may try to get sympathy votes from women by using the cancer card. #FeelTheBern #Bernie2016
1866,0,Donald Trump may have just secured a prime-time debate spot for Carly Fiorina  _URL  #gapol
1867,0,FACT: The core of Carly Fiorina's support comes from people who knew nothing about her before 4:59 PM on Thursday. #CheckHerRecord
1868,0,Fair is fair! CNN needs to let Carly Fiorina be on the main stage at the September 16 debate! Several of us got..  _URL 
1869,0,Fiorina Urges Republicans to Face Reality on Iran Deal: White House hopeful Carly Fiorina said Monday it's tim..  _URL 
1870,0,Fiorina bets Clinton server wiped clean - GOP presidential candidate Carly Fiorina said on Friday that she bets De..  _URL 
